Game,TotalWinPct,TotalWins,TotalLosses,Rank,DruidWin,DruidLoss,DruidWinPct,HunterWin,HunterLoss,HunterWinPct,MageWin,MageLoss,MageWinPct,PaladinWin,PaladinLoss,PaladinWinPct,PriestWin,PriestLoss,PriestWinPct,RogueWin,RogueLoss,RogueWinPct,ShamanWin,ShamanLoss,ShamanWinPct,WarlockWin,WarlockLoss,WarlockWinPct,WarriorWin,WarriorLoss,WarriorWinPct,DruidMetaPct,HunterMetaPct,MageMetaPct,PaladinMetaPct,PriestMetaPct,RogueMetaPct,ShamanMetaPct,WarlockMetaPct,WarriorMetaPct
312,0.516025641,161,151,7.4,,1,0.6875,,,1,,,0.458333333,,,0.166666667,,,0.538461539,,,0.612244898,,,0.4875,,,0.583333333,,,0.406779661,0.051282051,0.009615385,0.076923077,0.019230769,0.125,0.157051282,0.256410256,0.115384615,0.189102564
313,0.514376997,161,152,7.3,,1,0.647058824,,,1,,,0.458333333,,,0.166666667,,,0.538461539,,,0.612244898,,,0.4875,,,0.583333333,,,0.406779661,0.054313099,0.009584665,0.076677316,0.019169329,0.124600639,0.156549521,0.255591054,0.115015974,0.188498403
314,0.512738854,161,153,7.2,,,0.647058824,,,1,,,0.458333333,,,0.166666667,,,0.538461539,,,0.612244898,,1,0.481481482,,,0.583333333,,,0.406779661,0.054140127,0.00955414,0.076433121,0.01910828,0.124203822,0.156050955,0.257961783,0.114649682,0.187898089
315,0.514285714,162,153,7.1,,,0.647058824,,,1,,,0.458333333,,,0.166666667,,,0.538461539,,,0.612244898,1,,0.487804878,,,0.583333333,,,0.406779661,0.053968254,0.00952381,0.076190476,0.019047619,0.123809524,0.155555556,0.26031746,0.114285714,0.187301587
316,0.515822785,163,153,7.2,1,,0.666666667,,,1,,,0.458333333,,,0.166666667,,,0.538461539,,,0.612244898,,,0.487804878,,,0.583333333,,,0.406779661,0.056962025,0.009493671,0.075949367,0.018987342,0.123417722,0.155063291,0.259493671,0.113924051,0.186708861
317,0.517350158,164,153,7.3,,,0.666666667,,,1,,,0.458333333,,,0.166666667,,,0.538461539,,,0.612244898,,,0.487804878,,,0.583333333,1,,0.416666667,0.056782334,0.009463722,0.075709779,0.018927445,0.123028391,0.154574133,0.258675079,0.113564669,0.189274448
318,0.518867925,165,153,7.5,,,0.666666667,,,1,,,0.458333333,,,0.166666667,1,,0.55,,,0.612244898,,,0.487804878,,,0.583333333,,,0.416666667,0.056603774,0.009433962,0.075471698,0.018867925,0.125786164,0.15408805,0.257861635,0.113207547,0.188679245
319,0.520376176,166,153,6.2,,,0.666666667,,,1,1,,0.48,,,0.166666667,,,0.55,,,0.612244898,,,0.487804878,,,0.583333333,,,0.416666667,0.056426332,0.009404389,0.078369906,0.018808777,0.12539185,0.153605016,0.257053292,0.112852665,0.188087774
320,0.51875,166,154,6.4,,,0.666666667,,,1,,,0.48,,,0.166666667,,,0.55,,,0.612244898,,1,0.481927711,,,0.583333333,,,0.416666667,0.05625,0.009375,0.078125,0.01875,0.125,0.153125,0.259375,0.1125,0.1875
321,0.520249221,167,154,6.3,,,0.666666667,,,1,,,0.48,,,0.166666667,,,0.55,,,0.612244898,,,0.481927711,,,0.583333333,1,,0.426229508,0.056074766,0.009345794,0.07788162,0.018691589,0.124610592,0.152647975,0.258566978,0.112149533,0.190031153
322,0.51863354,167,155,6.4,,,0.666666667,,,1,,,0.48,,,0.166666667,,,0.55,,,0.612244898,,1,0.476190476,,,0.583333333,,,0.426229508,0.055900621,0.00931677,0.077639752,0.01863354,0.124223603,0.152173913,0.260869565,0.111801242,0.189440994
323,0.517027864,167,156,6.3,,1,0.631578947,,,1,,,0.48,,,0.166666667,,,0.55,,,0.612244898,,,0.476190476,,,0.583333333,,,0.426229508,0.058823529,0.009287926,0.077399381,0.018575851,0.123839009,0.151702786,0.26006192,0.111455108,0.188854489
324,0.518518519,168,156,6.2,,,0.631578947,,,1,,,0.48,,,0.166666667,1,,0.56097561,,,0.612244898,,,0.476190476,,,0.583333333,,,0.426229508,0.058641975,0.009259259,0.077160494,0.018518519,0.12654321,0.151234568,0.259259259,0.111111111,0.188271605
325,0.52,169,156,6.3,,,0.631578947,,,1,,,0.48,,,0.166666667,,,0.56097561,,,0.612244898,1,,0.482352941,,,0.583333333,,,0.426229508,0.058461538,0.009230769,0.076923077,0.018461538,0.126153846,0.150769231,0.261538462,0.110769231,0.187692308
326,0.518404908,169,157,6.4,,,0.631578947,,,1,,,0.48,,,0.166666667,,,0.56097561,,,0.612244898,,,0.482352941,,,0.583333333,,1,0.419354839,0.058282209,0.009202454,0.076687117,0.018404908,0.125766871,0.150306749,0.260736196,0.110429448,0.190184049
327,0.519877676,170,157,6.3,,,0.631578947,,,1,,,0.48,,,0.166666667,,,0.56097561,1,,0.62,,,0.482352941,,,0.583333333,,,0.419354839,0.058103976,0.009174312,0.076452599,0.018348624,0.125382263,0.152905199,0.259938838,0.110091743,0.189602447
328,0.521341463,171,157,6.4,,,0.631578947,,,1,,,0.48,1,,0.285714286,,,0.56097561,,,0.62,,,0.482352941,,,0.583333333,,,0.419354839,0.057926829,0.009146341,0.076219512,0.021341463,0.125,0.152439024,0.259146342,0.109756098,0.18902439
329,0.519756839,171,158,6.5,,,0.631578947,,,1,,,0.48,,,0.285714286,,,0.56097561,,,0.62,,1,0.476744186,,,0.583333333,,,0.419354839,0.05775076,0.009118541,0.075987842,0.021276596,0.124620061,0.151975684,0.261398176,0.109422492,0.188449848
330,0.521212121,172,158,6.4,,,0.631578947,,,1,,,0.48,,,0.285714286,,,0.56097561,,,0.62,,,0.476744186,,,0.583333333,1,,0.428571429,0.057575758,0.009090909,0.075757576,0.021212121,0.124242424,0.151515152,0.260606061,0.109090909,0.190909091
331,0.52265861,173,158,6.5,,,0.631578947,,,1,1,,0.5,,,0.285714286,,,0.56097561,,,0.62,,,0.476744186,,,0.583333333,,,0.428571429,0.057401813,0.009063444,0.078549849,0.021148036,0.12386707,0.151057402,0.259818731,0.108761329,0.190332326
332,0.521084337,173,159,5.1,,1,0.6,,,1,,,0.5,,,0.285714286,,,0.56097561,,,0.62,,,0.476744186,,,0.583333333,,,0.428571429,0.060240964,0.009036145,0.078313253,0.021084337,0.123493976,0.15060241,0.259036145,0.108433735,0.189759036
333,0.522522523,174,159,5,,,0.6,,,1,,,0.5,,,0.285714286,,,0.56097561,1,,0.62745098,,,0.476744186,,,0.583333333,,,0.428571429,0.06006006,0.009009009,0.078078078,0.021021021,0.123123123,0.153153153,0.258258258,0.108108108,0.189189189
334,0.520958084,174,160,5.1,,,0.6,,,1,,,0.5,,,0.285714286,,1,0.547619048,,,0.62745098,,,0.476744186,,,0.583333333,,,0.428571429,0.05988024,0.008982036,0.077844311,0.020958084,0.125748503,0.152694611,0.25748503,0.107784431,0.188622755
335,0.519402985,174,161,5,,,0.6,,,1,,,0.5,,,0.285714286,,1,0.534883721,,,0.62745098,,,0.476744186,,,0.583333333,,,0.428571429,0.059701493,0.008955224,0.07761194,0.020895522,0.128358209,0.152238806,0.256716418,0.107462687,0.188059702
336,0.517857143,174,162,6.4,,,0.6,,,1,,,0.5,,,0.285714286,,,0.534883721,,,0.62745098,,,0.476744186,,1,0.567567568,,,0.428571429,0.05952381,0.008928571,0.077380952,0.020833333,0.127976191,0.151785714,0.255952381,0.110119048,0.1875
337,0.519287834,175,162,6.3,,,0.6,,,1,,,0.5,,,0.285714286,,,0.534883721,,,0.62745098,,,0.476744186,,,0.567567568,1,,0.4375,0.059347181,0.008902077,0.077151335,0.020771513,0.127596439,0.151335312,0.255192878,0.109792285,0.189910979
338,0.517751479,175,163,6.4,,,0.6,,,1,,,0.5,,,0.285714286,,,0.534883721,,,0.62745098,,,0.476744186,,1,0.552631579,,,0.4375,0.059171598,0.00887574,0.076923077,0.020710059,0.127218935,0.150887574,0.25443787,0.112426036,0.189349112
339,0.519174041,176,163,6.3,,,0.6,,,1,,,0.5,,,0.285714286,,,0.534883721,1,,0.634615385,,,0.476744186,,,0.552631579,,,0.4375,0.05899705,0.008849558,0.076696165,0.020648968,0.126843658,0.15339233,0.253687316,0.112094395,0.188790561
340,0.517647059,176,164,6.4,,,0.6,,,1,,,0.5,,,0.285714286,,,0.534883721,,,0.634615385,,1,0.471264368,,,0.552631579,,,0.4375,0.058823529,0.008823529,0.076470588,0.020588235,0.126470588,0.152941177,0.255882353,0.111764706,0.188235294
341,0.519061584,177,164,6.3,,,0.6,,,1,,,0.5,,,0.285714286,1,,0.545454546,,,0.634615385,,,0.471264368,,,0.552631579,,,0.4375,0.058651026,0.008797654,0.076246334,0.020527859,0.129032258,0.152492669,0.255131965,0.11143695,0.187683285
342,0.51754386,177,165,6.4,,,0.6,,,1,,,0.5,,,0.285714286,,,0.545454546,,,0.634615385,,,0.471264368,,,0.552631579,,1,0.430769231,0.058479532,0.00877193,0.076023392,0.020467836,0.128654971,0.152046784,0.254385965,0.111111111,0.19005848
343,0.518950437,178,165,6.3,,,0.6,,,1,,,0.5,,,0.285714286,,,0.545454546,,,0.634615385,,,0.471264368,1,,0.564102564,,,0.430769231,0.058309038,0.008746356,0.075801749,0.020408163,0.128279883,0.151603499,0.253644315,0.113702624,0.189504373
344,0.520348837,179,165,6.4,,,0.6,,,1,,,0.5,,,0.285714286,1,,0.555555556,,,0.634615385,,,0.471264368,,,0.564102564,,,0.430769231,0.058139535,0.00872093,0.075581395,0.020348837,0.130813954,0.151162791,0.252906977,0.113372093,0.188953488
345,0.52173913,180,165,6.5,,,0.6,,,1,1,,0.518518519,,,0.285714286,,,0.555555556,,,0.634615385,,,0.471264368,,,0.564102564,,,0.430769231,0.057971014,0.008695652,0.07826087,0.020289855,0.130434783,0.150724638,0.252173913,0.113043478,0.188405797
346,0.520231214,180,166,5.2,,,0.6,,,1,,,0.518518519,,,0.285714286,,1,0.543478261,,,0.634615385,,,0.471264368,,,0.564102564,,,0.430769231,0.057803468,0.00867052,0.078034682,0.020231214,0.132947977,0.150289017,0.251445087,0.112716763,0.187861272
347,0.521613833,181,166,5.1,,,0.6,,,1,,,0.518518519,,,0.285714286,,,0.543478261,,,0.634615385,,,0.471264368,1,,0.575,,,0.430769231,0.057636888,0.008645533,0.077809798,0.020172911,0.132564842,0.149855908,0.250720461,0.115273775,0.187319885
348,0.520114943,181,167,5.2,,,0.6,,,1,,,0.518518519,,1,0.25,,,0.543478261,,,0.634615385,,,0.471264368,,,0.575,,,0.430769231,0.057471264,0.00862069,0.077586207,0.022988506,0.132183908,0.149425287,0.25,0.114942529,0.186781609
349,0.521489971,182,167,5.1,,,0.6,,,1,,,0.518518519,,,0.25,,,0.543478261,1,,0.641509434,,,0.471264368,,,0.575,,,0.430769231,0.05730659,0.008595989,0.077363897,0.022922636,0.131805158,0.151862464,0.249283668,0.114613181,0.186246418
350,0.522857143,183,167,5.2,,,0.6,,,1,,,0.518518519,,,0.25,,,0.543478261,1,,0.648148148,,,0.471264368,,,0.575,,,0.430769231,0.057142857,0.008571429,0.077142857,0.022857143,0.131428571,0.154285714,0.248571429,0.114285714,0.185714286
351,0.521367521,183,168,5.3,,,0.6,,,1,,,0.518518519,,,0.25,,1,0.531914894,,,0.648148148,,,0.471264368,,,0.575,,,0.430769231,0.056980057,0.008547009,0.076923077,0.022792023,0.133903134,0.153846154,0.247863248,0.113960114,0.185185185
352,0.522727273,184,168,5.2,,,0.6,,,1,1,,0.535714286,,,0.25,,,0.531914894,,,0.648148148,,,0.471264368,,,0.575,,,0.430769231,0.056818182,0.008522727,0.079545455,0.022727273,0.133522727,0.153409091,0.247159091,0.113636364,0.184659091
353,0.521246459,184,169,5.3,,,0.6,,,1,,,0.535714286,,,0.25,,,0.531914894,,,0.648148148,,1,0.465909091,,,0.575,,,0.430769231,0.056657224,0.008498584,0.079320113,0.02266289,0.133144476,0.152974504,0.249291785,0.113314448,0.184135977
354,0.519774011,184,170,5.2,,,0.6,,,1,,,0.535714286,,,0.25,,,0.531914894,,,0.648148148,,1,0.460674157,,,0.575,,,0.430769231,0.056497175,0.008474576,0.079096045,0.02259887,0.132768362,0.152542373,0.251412429,0.11299435,0.183615819
355,0.521126761,185,170,5.1,,,0.6,,,1,,,0.535714286,,,0.25,,,0.531914894,1,,0.654545455,,,0.460674157,,,0.575,,,0.430769231,0.056338028,0.008450704,0.078873239,0.022535211,0.132394366,0.154929578,0.250704225,0.112676056,0.183098592
356,0.519662921,185,171,5.2,,,0.6,,,1,,,0.535714286,,,0.25,,,0.531914894,,,0.654545455,,1,0.455555556,,,0.575,,,0.430769231,0.056179775,0.008426966,0.078651685,0.02247191,0.132022472,0.154494382,0.252808989,0.112359551,0.18258427
357,0.518207283,185,172,5.1,,,0.6,,,1,,,0.535714286,,,0.25,,,0.531914894,,,0.654545455,,,0.455555556,,,0.575,,1,0.424242424,0.056022409,0.008403361,0.078431373,0.022408964,0.131652661,0.154061625,0.25210084,0.112044818,0.18487395
358,0.516759777,185,173,5,,,0.6,,,1,,,0.535714286,,,0.25,,,0.531914894,,,0.654545455,,,0.455555556,,1,0.56097561,,,0.424242424,0.055865922,0.008379888,0.078212291,0.022346369,0.131284916,0.153631285,0.251396648,0.11452514,0.184357542
359,0.515320334,185,174,6.4,,,0.6,,,1,,1,0.517241379,,,0.25,,,0.531914894,,,0.654545455,,,0.455555556,,,0.56097561,,,0.424242424,0.055710306,0.008356546,0.080779944,0.022284123,0.13091922,0.153203343,0.250696379,0.114206128,0.183844011
360,0.513888889,185,175,6.3,,,0.6,,,1,,,0.517241379,,,0.25,,,0.531914894,,1,0.642857143,,,0.455555556,,,0.56097561,,,0.424242424,0.055555556,0.008333333,0.080555556,0.022222222,0.130555556,0.155555556,0.25,0.113888889,0.183333333
361,0.512465374,185,176,6.2,,1,0.571428571,,,1,,,0.517241379,,,0.25,,,0.531914894,,,0.642857143,,,0.455555556,,,0.56097561,,,0.424242424,0.058171745,0.008310249,0.08033241,0.022160665,0.130193906,0.155124654,0.249307479,0.113573407,0.182825485
362,0.513812155,186,176,6.1,,,0.571428571,,,1,,,0.517241379,,,0.25,,,0.531914894,,,0.642857143,1,,0.461538462,,,0.56097561,,,0.424242424,0.05801105,0.008287293,0.080110497,0.022099448,0.129834254,0.154696133,0.251381216,0.113259669,0.182320442
363,0.512396694,186,177,6.2,,,0.571428571,,,1,,1,0.5,,,0.25,,,0.531914894,,,0.642857143,,,0.461538462,,,0.56097561,,,0.424242424,0.05785124,0.008264463,0.082644628,0.022038567,0.129476584,0.154269973,0.250688705,0.112947658,0.181818182
364,0.510989011,186,178,6.3,,,0.571428571,,,1,,1,0.483870968,,,0.25,,,0.531914894,,,0.642857143,,,0.461538462,,,0.56097561,,,0.424242424,0.057692308,0.008241758,0.085164835,0.021978022,0.129120879,0.153846154,0.25,0.112637363,0.181318681
365,0.509589041,186,179,6.5,,,0.571428571,,,1,,,0.483870968,,,0.25,,,0.531914894,,1,0.631578947,,,0.461538462,,,0.56097561,,,0.424242424,0.057534247,0.008219178,0.084931507,0.021917808,0.128767123,0.156164384,0.249315069,0.112328767,0.180821918
366,0.508196721,186,180,6.4,,,0.571428571,,,1,,,0.483870968,,,0.25,,,0.531914894,,1,0.620689655,,,0.461538462,,,0.56097561,,,0.424242424,0.057377049,0.008196721,0.084699454,0.021857924,0.128415301,0.158469945,0.24863388,0.112021858,0.180327869
367,0.509536785,187,180,6.3,,,0.571428571,,,1,,,0.483870968,,,0.25,1,,0.541666667,,,0.620689655,,,0.461538462,,,0.56097561,,,0.424242424,0.057220708,0.008174387,0.084468665,0.021798365,0.130790191,0.158038147,0.247956403,0.111716621,0.179836512
368,0.508152174,187,181,6.4,,,0.571428571,,,1,,,0.483870968,,,0.25,,,0.541666667,,,0.620689655,,,0.461538462,,,0.56097561,,1,0.417910448,0.057065217,0.008152174,0.08423913,0.02173913,0.130434783,0.157608696,0.247282609,0.111413044,0.182065217
369,0.506775068,187,182,6.3,,,0.571428571,,,1,,,0.483870968,,,0.25,,,0.541666667,,,0.620689655,,,0.461538462,,,0.56097561,,1,0.411764706,0.056910569,0.008130081,0.08401084,0.021680217,0.130081301,0.157181572,0.246612466,0.111111111,0.184281843
370,0.505405405,187,183,6.2,,,0.571428571,,,1,,,0.483870968,,,0.25,,1,0.530612245,,,0.620689655,,,0.461538462,,,0.56097561,,,0.411764706,0.056756757,0.008108108,0.083783784,0.021621622,0.132432432,0.156756757,0.245945946,0.110810811,0.183783784
371,0.506738545,188,183,6.1,,,0.571428571,,,1,1,,0.5,,,0.25,,,0.530612245,,,0.620689655,,,0.461538462,,,0.56097561,,,0.411764706,0.056603774,0.008086253,0.086253369,0.021563342,0.132075472,0.156334232,0.245283019,0.110512129,0.18328841
372,0.505376344,188,184,6.2,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.620689655,,,0.461538462,,,0.56097561,,1,0.405797101,0.056451613,0.008064516,0.086021505,0.021505376,0.13172043,0.155913979,0.244623656,0.110215054,0.185483871
373,0.504021448,188,185,6.1,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.620689655,,,0.461538462,,,0.56097561,,1,0.4,0.056300268,0.008042895,0.085790885,0.021447721,0.131367292,0.155495979,0.243967828,0.109919571,0.18766756
374,0.502673797,188,186,6,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.620689655,,,0.461538462,,,0.56097561,,1,0.394366197,0.056149733,0.00802139,0.085561497,0.021390374,0.131016043,0.155080214,0.243315508,0.109625668,0.189839572
375,0.501333333,188,187,7.4,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.620689655,,1,0.456521739,,,0.56097561,,,0.394366197,0.056,0.008,0.085333333,0.021333333,0.130666667,0.154666667,0.245333333,0.109333333,0.189333333
376,0.5,188,188,7.3,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.620689655,,1,0.451612903,,,0.56097561,,,0.394366197,0.055851064,0.007978723,0.085106383,0.021276596,0.130319149,0.154255319,0.247340426,0.109042553,0.188829787
377,0.50132626,189,188,7.2,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.620689655,1,,0.457446809,,,0.56097561,,,0.394366197,0.055702918,0.00795756,0.084880637,0.021220159,0.129973475,0.153846154,0.24933687,0.108753316,0.188328913
378,0.502645503,190,188,7.3,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.620689655,1,,0.463157895,,,0.56097561,,,0.394366197,0.055555556,0.007936508,0.084656085,0.021164021,0.12962963,0.153439153,0.251322751,0.108465609,0.187830688
379,0.501319261,190,189,7.4,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.620689655,,1,0.458333333,,,0.56097561,,,0.394366197,0.055408971,0.007915567,0.084432718,0.021108179,0.129287599,0.153034301,0.253298153,0.10817942,0.187335092
380,0.5,190,190,7.3,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.620689655,,,0.458333333,,,0.56097561,,1,0.388888889,0.055263158,0.007894737,0.084210526,0.021052632,0.128947368,0.152631579,0.252631579,0.107894737,0.189473684
381,0.498687664,190,191,8.4,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.620689655,,1,0.453608247,,,0.56097561,,,0.388888889,0.05511811,0.007874016,0.083989501,0.020997375,0.128608924,0.152230971,0.254593176,0.107611549,0.188976378
382,0.497382199,190,192,8.3,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.620689655,,,0.453608247,,1,0.547619048,,,0.388888889,0.054973822,0.007853403,0.083769634,0.020942408,0.128272251,0.151832461,0.253926702,0.109947644,0.188481675
383,0.498694517,191,192,8.2,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.620689655,1,,0.459183674,,,0.547619048,,,0.388888889,0.054830287,0.007832898,0.083550914,0.020887728,0.127937337,0.151436031,0.255874674,0.109660574,0.187989556
384,0.497395833,191,193,8.3,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,1,0.610169492,,,0.459183674,,,0.547619048,,,0.388888889,0.0546875,0.0078125,0.083333333,0.020833333,0.127604167,0.153645833,0.255208333,0.109375,0.1875
385,0.498701299,192,193,8.2,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.610169492,1,,0.464646465,,,0.547619048,,,0.388888889,0.054545455,0.007792208,0.083116883,0.020779221,0.127272727,0.153246753,0.257142857,0.109090909,0.187012987
386,0.497409326,192,194,8.3,,,0.571428571,,,1,,,0.5,,,0.25,,,0.530612245,,,0.610169492,,1,0.46,,,0.547619048,,,0.388888889,0.054404145,0.007772021,0.082901554,0.020725389,0.126943005,0.152849741,0.259067358,0.10880829,0.186528497
387,0.496124031,192,195,8.2,,,0.571428571,,,1,,,0.5,,,0.25,,1,0.52,,,0.610169492,,,0.46,,,0.547619048,,,0.388888889,0.054263566,0.007751938,0.082687339,0.020671835,0.129198966,0.15245478,0.258397933,0.108527132,0.186046512
388,0.494845361,192,196,8.1,,,0.571428571,,,1,,,0.5,,,0.25,,1,0.509803922,,,0.610169492,,,0.46,,,0.547619048,,,0.388888889,0.054123711,0.007731959,0.082474227,0.020618557,0.131443299,0.152061856,0.257731959,0.108247423,0.18556701
389,0.496143959,193,196,8,,,0.571428571,,,1,,,0.5,,,0.25,,,0.509803922,,,0.610169492,1,,0.465346535,,,0.547619048,,,0.388888889,0.053984576,0.007712082,0.082262211,0.020565553,0.131105399,0.151670951,0.259640103,0.107969152,0.185089974
390,0.497435897,194,196,8.1,,,0.571428571,,,1,1,,0.515151515,,,0.25,,,0.509803922,,,0.610169492,,,0.465346535,,,0.547619048,,,0.388888889,0.053846154,0.007692308,0.084615385,0.020512821,0.130769231,0.151282051,0.258974359,0.107692308,0.184615385
391,0.496163683,194,197,8.2,,,0.571428571,,,1,,,0.515151515,,,0.25,,,0.509803922,,,0.610169492,,,0.465346535,,,0.547619048,,1,0.383561644,0.05370844,0.007672634,0.084398977,0.020460358,0.130434783,0.150895141,0.258312021,0.10741688,0.186700767
392,0.494897959,194,198,8.1,,1,0.545454546,,,1,,,0.515151515,,,0.25,,,0.509803922,,,0.610169492,,,0.465346535,,,0.547619048,,,0.383561644,0.056122449,0.007653061,0.084183673,0.020408163,0.130102041,0.150510204,0.257653061,0.107142857,0.18622449
393,0.496183206,195,198,8,,,0.545454546,,,1,,,0.515151515,,,0.25,,,0.509803922,,,0.610169492,,,0.465346535,,,0.547619048,1,,0.391891892,0.055979644,0.007633588,0.083969466,0.020356234,0.129770992,0.150127227,0.256997456,0.106870229,0.188295165
394,0.494923858,195,199,8.1,,1,0.52173913,,,1,,,0.515151515,,,0.25,,,0.509803922,,,0.610169492,,,0.465346535,,,0.547619048,,,0.391891892,0.058375635,0.007614213,0.083756345,0.020304569,0.129441624,0.149746193,0.256345178,0.106598985,0.187817259
395,0.493670886,195,200,8,,,0.52173913,,,1,,,0.515151515,,,0.25,,,0.509803922,,,0.610169492,,,0.465346535,,,0.547619048,,1,0.386666667,0.058227848,0.007594937,0.083544304,0.020253165,0.129113924,0.149367089,0.255696203,0.106329114,0.189873418
396,0.492424242,195,201,9.4,,,0.52173913,,,1,,,0.515151515,,,0.25,,,0.509803922,,,0.610169492,,1,0.460784314,,,0.547619048,,,0.386666667,0.058080808,0.007575758,0.083333333,0.02020202,0.128787879,0.148989899,0.257575758,0.106060606,0.189393939
397,0.493702771,196,201,9.3,,,0.52173913,,,1,,,0.515151515,,,0.25,,,0.509803922,1,,0.616666667,,,0.460784314,,,0.547619048,,,0.386666667,0.057934509,0.007556675,0.083123426,0.020151134,0.128463476,0.151133501,0.256926952,0.105793451,0.188916877
398,0.494974874,197,201,9.4,,,0.52173913,,,1,,,0.515151515,,,0.25,,,0.509803922,1,,0.62295082,,,0.460784314,,,0.547619048,,,0.386666667,0.057788945,0.007537688,0.082914573,0.020100503,0.128140704,0.153266332,0.256281407,0.105527638,0.188442211
